ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,WP_WUEDATA_PLAN_ID,YEAR_TYPE,TOTAL_TYPE,TOTAL_VOLUME_2020_AF,TOTAL_VOLUME_2025_AF,TOTAL_VOLUME_2030_AF,TOTAL_VOLUME_2035_AF,TOTAL_VOLUME_2040_AF
2156,San Bernardino Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1145,Fifth year (optional),Supply totals,,,,,
2156,San Bernardino Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1145,Fifth year (optional),Demand totals,,,,,
2156,San Bernardino Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1145,Sixth year (optional),Supply totals,,,,,
2156,San Bernardino Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1145,Third year,Demand totals,44107,44888,45258,46002,45358
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Fourth year (optional),Demand totals,,,,,
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Fourth year (optional),Supply totals,,,,,
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Third year,Demand totals,19655,21812,23147,23490,23559
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Third year,Supply totals,19655,21812,23147,23490,23559
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Second year,Demand totals,19084,21153,22433,22761,22828
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Second year,Supply totals,19084,21153,22433,22761,22828
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,First year,Demand totals,19973,22180,23546,23897,23968
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,First year,Supply totals,19973,22180,23546,23897,23968
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Sixth year (optional),Demand totals,,,,,
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Sixth year (optional),Supply totals,,,,,
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Fifth year (optional),Demand totals,,,,,
2160,San Diego  City Of,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,487,Fifth year (optional),Supply totals,,,,,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,First year,Demand totals,640932,699895,728330,749030,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Second year,Supply totals,677395,706894,720132,718564,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Second year,Demand totals,647342,706894,735613,756521,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Third year,Supply totals,653815,684649,683539,682327,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Third year,Demand totals,653815,713963,742969,764086,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Fifth year (optional),Supply totals,,,,,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Fourth year (optional),Demand totals,,,,,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,First year,Supply totals,718652,722741,728330,749030,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Sixth year (optional),Demand totals,,,,,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Sixth year (optional),Supply totals,,,,,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Fifth year (optional),Demand totals,,,,,
2161,San Diego County Water Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,439,Fourth year (optional),Supply totals,,,,,
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,First year,Supply totals,171470,171470,171470,171470,171470
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Sixth year (optional),Demand totals,,,,,
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Sixth year (optional),Supply totals,,,,,
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Fifth year (optional),Demand totals,,,,,
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Fifth year (optional),Supply totals,,,,,
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,First year,Demand totals,206640,206640,206640,206640,206640
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Fourth year (optional),Supply totals,,,,,
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Fourth year (optional),Demand totals,,,,,
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Second year,Supply totals,148960,148960,148960,148960,148960
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Second year,Demand totals,206640,206640,206640,206640,206640
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Third year,Supply totals,148960,148960,148960,148960,148960
2164,San Francisco Public Utilities Commision,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,808,Third year,Demand totals,206640,206640,206640,206640,206640
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Third year,Demand totals,13565,14049,15249,16485,17766
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Fourth year (optional),Supply totals,,,,,
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Fourth year (optional),Demand totals,,,,,
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Fifth year (optional),Supply totals,,,,,
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Fifth year (optional),Demand totals,,,,,
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,First year,Supply totals,8640,8640,8640,8640,8640
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Sixth year (optional),Demand totals,,,,,
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Third year,Supply totals,8640,8640,8640,8640,8640
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Second year,Demand totals,13879,14386,15625,16903,18225
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Second year,Supply totals,8640,8640,8640,8640,8640
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,First year,Demand totals,13898,14409,15657,16943,18274
3994,San Gabriel Valley Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,534,Sixth year (optional),Supply totals,,,,,
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Third year,Supply totals,7200,7900,9200,10500,11600
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Third year,Demand totals,3200,5000,7300,9600,11500
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Fourth year (optional),Supply totals,7200,7900,9200,10500,11600
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Fourth year (optional),Demand totals,3200,5000,7300,9600,11500
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Fifth year (optional),Supply totals,,,,,
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Fifth year (optional),Demand totals,,,,,
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Sixth year (optional),Demand totals,,,,,
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Sixth year (optional),Supply totals,,,,,
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,First year,Supply totals,7200,7900,9200,10500,11600
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,First year,Demand totals,3200,5000,7300,9600,11500
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Second year,Supply totals,7200,7900,9200,10500,11600
2168,San Gorgonio Pass Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,933,Second year,Demand totals,3200,5000,7300,9600,11500
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Second year,Supply totals,54200,54200,54200,54200,54200
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Second year,Demand totals,41497,42932,44305,45727,47166
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Third year,Supply totals,54200,54200,54200,54200,54200
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Third year,Demand totals,41497,42932,44305,45727,47166
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Fourth year (optional),Supply totals,,,,,
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,First year,Demand totals,41497,42932,44305,45727,47166
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Fifth year (optional),Supply totals,,,,,
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,First year,Supply totals,54200,54200,54200,54200,54200
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Sixth year (optional),Demand totals,,,,,
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Sixth year (optional),Supply totals,,,,,
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Fifth year (optional),Demand totals,,,,,
2179,San Juan Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1359,Fourth year (optional),Demand totals,,,,,
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Fourth year (optional),Demand totals,,,,,
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Fourth year (optional),Supply totals,,,,,
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Third year,Demand totals,8730,8730,8730,8730,8730
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Third year,Supply totals,8730,8730,8730,8730,8730
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Second year,Demand totals,8730,8730,8730,8730,8730
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Second year,Supply totals,8730,8730,8730,8730,8730
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,First year,Demand totals,8730,8730,8730,8730,8730
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,First year,Supply totals,8730,8730,8730,8730,8730
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Sixth year (optional),Demand totals,,,,,
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Sixth year (optional),Supply totals,,,,,
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Fifth year (optional),Demand totals,,,,,
2184,San Luis Obispo County Flood Control And Water Conservation,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,542,Fifth year (optional),Supply totals,,,,,
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Sixth year (optional),Demand totals,,,,,
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Sixth year (optional),Supply totals,,,,,
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Fifth year (optional),Demand totals,,,,,
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Fifth year (optional),Supply totals,,,,,
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Fourth year (optional),Demand totals,,,,,
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,First year,Supply totals,282600,296200,309900,325400,333800
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Third year,Demand totals,280900,294400,308000,324000,333200
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Third year,Supply totals,172500,239700,212100,179700,160600
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Second year,Demand totals,284100,297400,311100,326500,334900
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Second year,Supply totals,249200,301100,285800,269700,260400
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,First year,Demand totals,277400,290800,304300,319600,328000
2211,Santa Clara Valley Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,427,Fourth year (optional),Supply totals,,,,,
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Sixth year (optional),Demand totals,,,,,
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Sixth year (optional),Supply totals,,,,,
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Fifth year (optional),Demand totals,,,,,
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Fifth year (optional),Supply totals,,,,,
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Fourth year (optional),Demand totals,,,,,
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Fourth year (optional),Supply totals,,,,,
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Third year,Supply totals,6747,6747,6747,6747,6747
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Second year,Demand totals,4280,4495,4517,4516,4520
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Second year,Supply totals,9819,9819,9819,9819,9819
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,First year,Demand totals,4590,4828,4852,4851,4855
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,First year,Supply totals,10203,10203,10203,10203,10203
2251,Serrano Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1163,Third year,Demand totals,4280,4495,4517,4516,4520
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Fourth year (optional),Demand totals,,,,,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Fifth year (optional),Supply totals,,,,,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Fifth year (optional),Demand totals,,,,,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Sixth year (optional),Supply totals,,,,,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Sixth year (optional),Demand totals,,,,,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,First year,Supply totals,196775,196775,196775,196775,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Third year,Demand totals,254706,254706,254706,254706,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Third year,Supply totals,196775,196775,196775,196775,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Second year,Demand totals,254706,254706,254706,254706,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Second year,Supply totals,196775,196775,196775,196775,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,First year,Demand totals,254706,254706,254706,254706,
2322,Solano County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,706,Fourth year (optional),Supply totals,,,,,
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Fourth year (optional),Demand totals,,,,,
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Fifth year (optional),Supply totals,,,,,
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Fifth year (optional),Demand totals,,,,,
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Sixth year (optional),Supply totals,,,,,
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Sixth year (optional),Demand totals,,,,,
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Fourth year (optional),Supply totals,,,,,
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,First year,Supply totals,66260,70309,73011,75117,75987
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,First year,Demand totals,66260,70309,73011,75117,75987
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Second year,Supply totals,66260,70309,73011,75117,75987
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Second year,Demand totals,66260,70309,73011,75117,75987
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Third year,Supply totals,66260,70309,73011,75117,75987
2328,Sonoma County Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,841,Third year,Demand totals,66260,70309,73011,75117,75987
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Fourth year (optional),Demand totals,,,,,
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Fourth year (optional),Supply totals,,,,,
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Third year,Demand totals,34172,44334,51760,55243,60121
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Third year,Supply totals,252700,252700,252700,252700,252700
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Second year,Demand totals,34172,44334,51760,55243,60121
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Fifth year (optional),Supply totals,,,,,
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Sixth year (optional),Supply totals,,,,,
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Sixth year (optional),Demand totals,,,,,
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,First year,Supply totals,260000,260000,260000,260000,260000
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,First year,Demand totals,34172,44334,51760,55243,60121
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Second year,Supply totals,267500,267500,267500,267500,267500
2346,South San Joaquin Irrigation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2059,Fifth year (optional),Demand totals,,,,,
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Sixth year (optional),Demand totals,,,,,
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Sixth year (optional),Supply totals,,,,,
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Fifth year (optional),Demand totals,,,,,
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Fifth year (optional),Supply totals,,,,,
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Fourth year (optional),Demand totals,148599,151018,153437,155857,158276
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,First year,Supply totals,238599,241018,243437,245857,248276
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Third year,Demand totals,238599,241018,243437,245857,248276
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Third year,Supply totals,238599,241018,243437,245857,248276
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Second year,Demand totals,238599,241018,243437,245857,248276
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Second year,Supply totals,238599,241018,243437,245857,248276
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,First year,Demand totals,238599,241018,243437,245857,248276
2382,Stockton East Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,594,Fourth year (optional),Supply totals,148599,151018,153437,155857,158276
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Sixth year (optional),Demand totals,,,,,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Sixth year (optional),Supply totals,,,,,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,First year,Supply totals,7000,7000,7000,7000,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,First year,Demand totals,8050,8050,7550,7550,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Second year,Supply totals,7390,7390,7390,7390,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Second year,Demand totals,8050,8050,7550,7550,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Third year,Supply totals,8930,8930,8930,8930,
