ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,WP_WUEDATA_PLAN_ID,YEAR_TYPE,TOTAL_TYPE,TOTAL_VOLUME_2020_AF,TOTAL_VOLUME_2025_AF,TOTAL_VOLUME_2030_AF,TOTAL_VOLUME_2035_AF,TOTAL_VOLUME_2040_AF
1415,Lemoore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,3020,Fourth year (optional),Supply totals,546961.7437,546961.7437,546961.7437,546961.7437,546961.7437
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,First year,Demand totals,11490,13089,12540,12378,12026
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Second year,Supply totals,11490,13089,12540,12378,12026
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Second year,Demand totals,11490,13089,12540,12378,12026
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Third year,Supply totals,11490,13089,12540,12378,12026
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Third year,Demand totals,11490,13089,12540,12378,12026
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,First year,Supply totals,11490,13089,12540,12378,12026
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Fourth year (optional),Demand totals,,,,,
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Fifth year (optional),Supply totals,,,,,
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Fifth year (optional),Demand totals,,,,,
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Sixth year (optional),Supply totals,,,,,
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Sixth year (optional),Demand totals,,,,,
1869,Liberty Utilities (Park Water) Corp,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1169,Fourth year (optional),Supply totals,,,,,
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Third year,Supply totals,10324,11322,12726,14101,16757
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Third year,Demand totals,10324,11322,12726,14101,16757
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Fourth year (optional),Supply totals,,,,,
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Fourth year (optional),Demand totals,,,,,
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Fifth year (optional),Supply totals,,,,,
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Fifth year (optional),Demand totals,,,,,
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Sixth year (optional),Supply totals,,,,,
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Sixth year (optional),Demand totals,,,,,
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,First year,Supply totals,12905,14152,15908,17627,20947
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,First year,Demand totals,12905,14152,15908,17627,20947
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Second year,Demand totals,11615,12737,14317,15864,18852
1424,Lincoln  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2122,Second year,Supply totals,11615,12737,14317,15864,18852
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Sixth year (optional),Demand totals,,,,,
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Sixth year (optional),Supply totals,,,,,
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,First year,Supply totals,2547,2547,2547,2547,2547
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,First year,Demand totals,2068,2093,2119,2146,2172
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Second year,Supply totals,2547,2547,2547,2547,2547
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Second year,Demand totals,2222,2250,2278,2306,2335
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Third year,Supply totals,2547,2547,2547,2547,2547
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Third year,Demand totals,2068,2093,2119,2146,2172
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Fourth year (optional),Supply totals,,,,,
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Fourth year (optional),Demand totals,,,,,
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Fifth year (optional),Supply totals,,,,,
1425,Lincoln Avenue Water Company,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,518,Fifth year (optional),Demand totals,,,,,
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Sixth year (optional),Supply totals,,,,,
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,First year,Demand totals,3973.05,4428.55,4884.05,5339.55,5795.05
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Second year,Supply totals,4569,5092.83,5616.65,6140.48,6664.3
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Second year,Demand totals,3973.05,4428.55,4884.05,5339.55,5795.05
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Third year,Supply totals,4569,5092.83,5616.65,6140.48,6664.3
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,First year,Supply totals,4569,5092.83,5616.65,6140.48,6664.3
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Fourth year (optional),Supply totals,,,,,
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Fourth year (optional),Demand totals,,,,,
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Fifth year (optional),Supply totals,,,,,
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Fifth year (optional),Demand totals,,,,,
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Sixth year (optional),Demand totals,,,,,
1427,Linda County Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2069,Third year,Demand totals,3973.05,4428.55,4884.05,5339.55,5795.05
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Sixth year (optional),Demand totals,,,,,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Sixth year (optional),Supply totals,,,,,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Fifth year (optional),Demand totals,,,,,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Fifth year (optional),Supply totals,,,,,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Fourth year (optional),Demand totals,,,,,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Fourth year (optional),Supply totals,,,,,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Third year,Demand totals,8034.348391,8884.430326,9473.656793,10004.57439,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Third year,Supply totals,8034.348391,8884.430326,9473.656793,10004.57439,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Second year,Demand totals,8034.348391,8884.430326,9473.656793,10004.57439,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,Second year,Supply totals,8034.348391,8884.430326,9473.656793,10004.57439,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,First year,Supply totals,8034.348391,8884.430326,9473.656793,10004.57439,
1443,Livermore  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,438,First year,Demand totals,8034.348391,8884.430326,9473.656793,10004.57439,
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Sixth year (optional),Demand totals,,,,,
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Sixth year (optional),Supply totals,,,,,
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Fifth year (optional),Demand totals,,,,,
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Fifth year (optional),Supply totals,,,,,
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Fourth year (optional),Demand totals,,,,,
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,First year,Supply totals,6232.911223,6435.457821,6665.62441,6914.204326,7190.404233
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Third year,Demand totals,4848.842803,5005.356083,5183.351579,5376.691513,5594.582551
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Third year,Supply totals,4848.842803,5005.356083,5183.351579,5376.691513,5594.582551
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Second year,Demand totals,5539.342569,5720.406952,5922.953551,6143.913476,6392.493392
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Second year,Supply totals,5539.342569,5720.406952,5922.953551,6143.913476,6392.493392
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,First year,Demand totals,6232.911223,6435.457821,6665.62441,6914.204326,7190.404233
1444,Livingston  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,609,Fourth year (optional),Supply totals,,,,,
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Sixth year (optional),Demand totals,,,,,
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Sixth year (optional),Supply totals,,,,,
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Fifth year (optional),Demand totals,20462,21280,22138,23038,23987
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Fifth year (optional),Supply totals,23479.52092,23759.03156,24052.80005,24361.55368,24686.05686
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Fourth year (optional),Demand totals,20462,21280,22138,23038,23987
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,First year,Demand totals,20462,21280,22138,23038,23987
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Third year,Demand totals,20462,21280,22138,23038,23987
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Third year,Supply totals,23479.52092,23759.03156,24052.80005,24361.55368,24686.05686
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,First year,Supply totals,23479.52092,23759.03156,24052.80005,24361.55368,24686.05686
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Second year,Demand totals,20462,21280,22138,23038,23987
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Second year,Supply totals,23479.52092,23759.03156,24052.80005,24361.55368,24686.05686
1450,Lodi  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1165,Fourth year (optional),Supply totals,23479.52092,23759.03156,24052.80005,24361.55368,24686.05686
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,First year,Demand totals,5720,6080.137554,6463,6869,7302
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Second year,Supply totals,6418,6814,7236,7683,7683
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Second year,Demand totals,5720,6080.137554,6463,6869,7302
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Third year,Supply totals,6418,6814,7236,7683,7683
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Third year,Demand totals,5720,6080.137554,6463,6869,7302
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Fourth year (optional),Supply totals,,,,,
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Fourth year (optional),Demand totals,,,,,
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Fifth year (optional),Supply totals,,,,,
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Fifth year (optional),Demand totals,,,,,
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Sixth year (optional),Supply totals,,,,,
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,First year,Supply totals,6418,6814,7236,7683,7683
1452,Loma Linda  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1148,Sixth year (optional),Demand totals,,,,,
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Second year,Demand totals,2800,2843,2888,2932,2978
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Third year,Supply totals,3652,3652,3652,3652,3652
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Third year,Demand totals,2668,2709,2752,2794,2837
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Fourth year (optional),Supply totals,,,,,
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Fourth year (optional),Demand totals,,,,,
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Second year,Supply totals,3652,3652,3652,3652,3652
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Fifth year (optional),Demand totals,,,,,
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Sixth year (optional),Supply totals,,,,,
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Sixth year (optional),Demand totals,,,,,
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,First year,Supply totals,3652,3652,3652,3652,3652
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,First year,Demand totals,2755,2798,2842,2885,2930
1456,Lomita  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,921,Fifth year (optional),Supply totals,,,,,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Fifth year (optional),Supply totals,,,,,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Fourth year (optional),Demand totals,,,,,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Fourth year (optional),Supply totals,,,,,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Third year,Demand totals,5504,5629,5757,5887,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Third year,Supply totals,6690,6690,6690,6690,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Second year,Demand totals,5504,5629,5757,5887,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Second year,Supply totals,6690,6690,6690,6690,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,First year,Demand totals,5504,5629,5757,5887,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,First year,Supply totals,8225,8225,8225,8225,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Sixth year (optional),Demand totals,,,,,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Sixth year (optional),Supply totals,,,,,
1459,Lompoc  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1251,Fifth year (optional),Demand totals,,,,,
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Fifth year (optional),Supply totals,,,,,
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Fourth year (optional),Demand totals,63643,63410,63454,63609,64137
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Fourth year (optional),Supply totals,77291,77791,78291,78791,79291
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Third year,Demand totals,63643,63410,63454,63609,64137
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Third year,Supply totals,77291,77791,78291,78791,79291
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Fifth year (optional),Demand totals,,,,,
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Sixth year (optional),Supply totals,,,,,
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Sixth year (optional),Demand totals,,,,,
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,First year,Supply totals,77291,77791,78291,78791,79291
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,First year,Demand totals,63643,63410,63454,63609,64137
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Second year,Supply totals,77291,77791,78291,78791,79291
1464,Long Beach  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,888,Second year,Demand totals,63643,63410,63454,63609,64137
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Sixth year (optional),Demand totals,,,,,
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Sixth year (optional),Supply totals,,,,,
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Fifth year (optional),Demand totals,,,,,
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Fifth year (optional),Supply totals,,,,,
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Fourth year (optional),Demand totals,,,,,
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Fourth year (optional),Supply totals,,,,,
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Third year,Demand totals,669140,703640,712240,721640,736240
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Third year,Supply totals,669140,703640,712240,721640,736240
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Second year,Demand totals,648640,696740,710540,719840,733340
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,Second year,Supply totals,648640,696740,710540,719840,733340
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,First year,Demand totals,605140,664640,682840,691540,703640
1473,Los Angeles City Department Of Water And Power,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,178,First year,Supply totals,605140,664640,682840,691540,703640
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Third year,Demand totals,10808,11049,11291,11448,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Fourth year (optional),Supply totals,,,,,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Fourth year (optional),Demand totals,,,,,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Fifth year (optional),Supply totals,,,,,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Fifth year (optional),Demand totals,,,,,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Third year,Supply totals,10808,11049,11291,11448,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Sixth year (optional),Supply totals,,,,,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Sixth year (optional),Demand totals,,,,,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,First year,Supply totals,10808,11049,11291,11448,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,First year,Demand totals,10808,11049,11291,11448,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Second year,Supply totals,10808,11049,11291,11448,
1481,Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2119,Second year,Demand totals,10808,11049,11291,11448,
1484,Los Angeles County Waterworks District 40 - Antelope Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2179,First year,Supply totals,96490,108010,119400,130820,
1484,Los Angeles County Waterworks District 40 - Antelope Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2179,Sixth year (optional),Demand totals,,,,,
1484,Los Angeles County Waterworks District 40 - Antelope Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2179,Sixth year (optional),Supply totals,,,,,
1484,Los Angeles County Waterworks District 40 - Antelope Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2179,Fifth year (optional),Demand totals,,,,,
1484,Los Angeles County Waterworks District 40 - Antelope Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2179,Fifth year (optional),Supply totals,,,,,
1484,Los Angeles County Waterworks District 40 - Antelope Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2179,First year,Demand totals,96490,108010,119400,130820,
1484,Los Angeles County Waterworks District 40 - Antelope Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2179,Fourth year (optional),Supply totals,,,,,
1484,Los Angeles County Waterworks District 40 - Antelope Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2179,Third year,Demand totals,96490,108010,119400,130820,
